-0.02028914,-0.04336020,0.62416684
-0.01934924,-0.04342946,0.62519476
-0.01837694,-0.04342946,0.62522410
-0.01743239,-0.04349873,0.62624913
-0.01648474,-0.04356799,0.62727273
-0.01550934,-0.04356799,0.62729761
-0.01455704,-0.04363726,0.62831830
-0.01360164,-0.04370652,0.62933754
-0.01262313,-0.04370652,0.62935792
-0.01166308,-0.04377579,0.63037422
-0.01069992,-0.04384506,0.63138904
-0.00971831,-0.04384506,0.63140491
-0.00875051,-0.04391432,0.63241676
-0.00777960,-0.04398359,0.63342712
-0.00679489,-0.04398359,0.63343845
-0.00581933,-0.04405285,0.63444581
-0.00484066,-0.04412212,0.63545166
-0.00385890,-0.04419138,0.63645599
-0.00287404,-0.04426065,0.63745881
-0.00188312,-0.04426065,0.63746251
-0.00089361,-0.04432991,0.63846226
0.00009901,-0.04439918,0.63946048
0.00109473,-0.04446844,0.64045715
-0.02028914,-0.04238852,0.62423358
-0.01931838,-0.04238852,0.62426438
-0.01837694,-0.04245624,0.62529094
-0.01740463,-0.04245624,0.62531876
-0.01645854,-0.04252395,0.62634242
-0.01548468,-0.04252395,0.62636726
-0.01453393,-0.04259166,0.62738801
-0.01358008,-0.04265938,0.62840732
-0.01260312,-0.04265938,0.62842767
-0.01164462,-0.04272709,0.62944404
-0.01068302,-0.04279480,0.63045894
-0.00970296,-0.04279480,0.63047479
-0.00873670,-0.04286252,0.63148672
-0.00776735,-0.04293023,0.63249717
-0.00679489,-0.04299794,0.63350612
-0.00581933,-0.04306566,0.63451358
-0.00484066,-0.04313337,0.63551954
-0.00385890,-0.04320108,0.63652398
-0.00287404,-0.04326880,0.63752690
-0.00188607,-0.04333651,0.63852830
-0.00089361,-0.04333651,0.63853046
0.00009901,-0.04340422,0.63952878
0.00109644,-0.04353965,0.64152326
-0.02025673,-0.04135069,0.62330152
-0.01928752,-0.04135069,0.62333226
-0.01834763,-0.04141685,0.62435888
-0.01737687,-0.04141685,0.62438665
-0.01643233,-0.04148301,0.62541038
-0.01546002,-0.04148301,0.62543517
-0.01451083,-0.04154917,0.62645599
-0.01355853,-0.04161533,0.62747536
-0.01260312,-0.04168149,0.62849329
-0.01162617,-0.04168149,0.62851212
-0.01066611,-0.04174765,0.62952710
-0.00970296,-0.04181382,0.63054061
-0.00873670,-0.04187998,0.63155264
-0.00776735,-0.04194614,0.63256319
-0.00679489,-0.04201230,0.63357225
-0.00581933,-0.04207846,0.63457981
-0.00484826,-0.04221078,0.63658365
-0.00386495,-0.04227694,0.63758821
-0.00287853,-0.04234310,0.63859124
-0.00188607,-0.04234310,0.63859495
-0.00089500,-0.04240927,0.63959491
0.00009917,-0.04247543,0.64059334
0.00109644,-0.04254159,0.64159022
-0.02022431,-0.04031596,0.62236774
-0.01925666,-0.04031596,0.62239843
-0.01831832,-0.04038057,0.62342509
-0.01737687,-0.04044518,0.62445034
-0.01640612,-0.04044518,0.62447660
-0.01546002,-0.04050978,0.62549896
-0.01451083,-0.04057439,0.62651988
-0.01355853,-0.04063900,0.62753935
-0.01258312,-0.04063900,0.62755967
-0.01162617,-0.04070361,0.62857621
-0.01066611,-0.04076822,0.62959129
-0.00970296,-0.04083283,0.63060489
-0.00873670,-0.04089744,0.63161703
-0.00777960,-0.04102666,0.63362551
-0.00680559,-0.04109126,0.63463469
-0.00582848,-0.04115587,0.63564237
-0.00484826,-0.04122048,0.63664854
-0.00386495,-0.04128509,0.63765320
-0.00287853,-0.04134970,0.63865634
-0.00188902,-0.04141431,0.63965794
-0.00089500,-0.04141431,0.63966011
0.00009917,-0.04147892,0.64065864
0.00109814,-0.04160814,0.64265353
-0.02019190,-0.03928433,0.62143224
-0.01925666,-0.03934739,0.62246041
-0.01831832,-0.03941045,0.62348717
-0.01734912,-0.03941045,0.62351490
-0.01640612,-0.03947350,0.62453878
-0.01546002,-0.03953656,0.62556123
-0.01451083,-0.03959962,0.62658224
-0.01353697,-0.03959962,0.62660404
-0.01258312,-0.03966267,0.62762213
-0.01162617,-0.03972573,0.62863877
-0.01068302,-0.03985184,0.63065181
-0.00971831,-0.03991490,0.63166554
-0.00875051,-0.03997796,0.63267779
-0.00777960,-0.04004101,0.63368856
-0.00681629,-0.04016713,0.63569579
-0.00583763,-0.04023018,0.63670358
-0.00485586,-0.04029324,0.63770987
-0.00387100,-0.04035630,0.63871463
-0.00288303,-0.04041935,0.63971788
